pr_id,reason_label,reason_summary,confidence
3204772289,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for only one day before being closed.",0.8
3204819373,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to missing script and blocked network access, which were never resolved.",0.8
3204821701,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, which indicates a CI failure, and the context does not provide any information about resolving these failures.",0.9
3204827171,T1_CI_OR_TEST_FAILURE,"The PR's tests failed due to unsupported syntax errors in the code, which were not resolved before the PR was closed.",0.9
3204868403,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was closed without being merged.,0.8
3204870938,P1_LOW_PRIORITY_OR_STALE,"The PR was closed without being merged, and the timeline shows that it was closed shortly after creation, with no significant changes or updates, indicating a lack of attention or prioritization.",0.8
3204878286,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3204886554,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3204892029,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically the Cypress test 'shows duplicate id error', which indicates a CI failure. The author did not address this issue before closing the PR.",0.8
3204899544,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to inactivity and lack of attention, as it remained open for 7 days without any updates or reviews.",0.8
3204901505,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3204926528,T1_CI_OR_TEST_FAILURE,"The PR failed its tests, build, and CI checks, which were never resolved.",0.9
3204995971,T2_CODE_QUALITY_OR_CORRECTNESS,"The PR contained multiple code-level problems such as logic bugs, unsafe changes, missing tests, poor design, or style violations in the provided Go files.",0.8
3205112620,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205118653,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205120501,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205192516,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205203659,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205224489,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205229837,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205236090,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, specifically `go test ./compile/x/kt -run TestKTCompiler_JOBQ1 -tags slow -count=1` which fails due to unresolved references, and the author did not address this issue.",0.9
3205239812,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205240682,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205259362,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the build process, and although they ran successfully after a fix, the initial failure indicates that the CI checks were not resolved.",0.8
3205263557,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205265430,T1_CI_OR_TEST_FAILURE,"The PR's tests failed, but the context does not provide information on how to resolve these failures, leading to a closed unmerged outcome.",0.8
3205265608,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the CI run, specifically 'go test ./...' and 'go test ./tools/any2mochi -tags slow -run TestConvertOther_Golden -update', which indicates a problem with the Erlang LSP conversion implementation.",0.9
3205273752,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the PR was not merged.,0.0
3205277969,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205329868,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205337262,T1_CI_OR_TEST_FAILURE,"The PR's tests failed during the review process, and the failures were not resolved, leading to the PR being closed without merging.",0.8
3205356963,U1_UNKNOWN,The PR context does not provide enough information to infer a plausible reason for why the pull request was not merged.,0.8
3205389818,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for only one day before being closed.",0.9
3205408276,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205427606,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205429029,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205430805,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205432853,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205434165,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.8
3205435319,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205542333,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3205615159,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.8
3205629566,P1_LOW_PRIORITY_OR_STALE,"The pull request was closed due to inactivity for more than 7 days, indicating that it was not prioritized or reviewed.",0.9
3205641594,T1_CI_OR_TEST_FAILURE,"The PR's CI checks failed, and the failures were never resolved, leading to the PR being closed without merge.",0.8
3205785202,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as it remained open for 15 days before being closed without merging.",0.8
3205797076,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205797602,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205816477,T1_CI_OR_TEST_FAILURE,"The PR's tests failed and were never resolved, leading to the PR being closed without merging.",0.9
3205838120,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
3205839196,P1_LOW_PRIORITY_OR_STALE,"The PR was not merged due to lack of attention and inactivity, as indicated by the closed_unmerged state without a merged_at timestamp.",0.8
3205865542,U1_UNKNOWN,There is not enough information in the context to infer a plausible reason why the PR was closed without being merged.,0.5
